PlayerName,Position,Age,Season_x,LeftClub,JoinedClub,MarketValue,Fee,Injury_Index,Loan_Index,Matches_Played,Mins_played,90s_Played,Role_In_Prev_Club_Index,Chance_Creation_Index,Attacking_Contributions,Ball_Progression,Mistake_Rate,Midfield_Control,Defensive_Actions,Possession_Control,Performance_Index,Missing_Stats?,club_left_rank,club_joined_rank,Delta_Club_Rank,Transfer_Success,Role_Cohort
fabian delph,Central Midfield,29.0,19/20,man city,everton,15000000,9500000.0,0.0,0.0,22,1521.1692307692308,16.90153846153846,44.58258159750697,23.91538461538461,3.830769230769231,116.81538461538462,0.0531526931336848,467.7715458926901,67.8,1214.0153846153846,42.9474064400059,1,1,3,-2,0,Central Midfield
nabil fekir,Attacking Midfield,25.0,19/20,lyon,real betis,60000000,19750000.0,0.0,0.0,29,1988.0,22.1,59.38166311300641,116.0,16.0,196.0,0.0680224403927068,58.1081081081081,100.0,1545.0,58.045388192678,0,1,3,-2,1,Attacking Midfield
nadiem amiri,Central Midfield,21.0,19/20,hoffenheim,leverkusen,17000000,10500000.0,0.0,0.0,13,754.0,8.4,23.29424307036248,30.0,4.0,72.0,0.0511727078891258,20.164473684210527,32.0,577.0,31.754038574320766,0,3,1,2,0,Central Midfield
aaron ramsey,Central Midfield,27.0,19/20,arsenal,juventus,40000000,0.0,0.0,0.0,28,1331.0,14.8,49.11158493248046,49.0,10.0,135.0,0.0637860082304526,38.57575757575758,50.0,1140.0,42.21440070095735,0,1,1,0,0,Central Midfield
adrien rabiot,Central Midfield,23.0,19/20,paris sg,juventus,35000000,0.0,0.0,0.0,14,1063.0,11.8,28.71357498223171,20.0,3.0,169.0,0.0196245733788395,51.054131054131055,54.0,1768.0,49.47112851765314,0,1,1,0,1,Central Midfield
yan eteki,Defensive Midfield,21.0,19/20,sevilla fc,granada,1000000,1000000.0,0.0,0.0,14,827.5625,9.195,25.47352523098792,10.39375,2.0125,58.15,0.0963839537896224,1108.728687978688,30.675,536.7375,29.069739246410197,1,2,4,-2,0,Defensive Midfield
flavien tait,Central Midfield,25.0,19/20,angers,rennes jugend,8000000,9000000.0,0.0,0.0,36,2985.0,33.2,81.52096659559348,157.0,12.0,343.0,0.0832507433102081,84.47653429602889,115.0,2061.0,70.06270555390883,0,4,2,2,0,Central Midfield
renato sanches,Central Midfield,20.0,19/20,bayern munich,lille,18000000,20000000.0,0.3811754385964912,0.3362,17,577.0,6.4,25.568585643212515,25.0,2.0,64.0,0.0476190476190476,18.51063829787234,16.0,582.0,29.3857124239727,0,1,2,-1,1,Central Midfield
pedro obiang,Central Midfield,26.0,19/20,west ham,sassuolo,7000000,7750000.0,0.0,0.0,24,1128.0,12.5,41.48898365316276,15.0,1.0,76.0,0.0260115606936416,26.160714285714285,80.0,857.0,38.80474159120433,0,3,3,0,1,Central Midfield
amadou diawara,Defensive Midfield,21.0,19/20,napoli,roma,15000000,21000000.0,0.0,0.0,13,661.0,7.3,21.926083866382378,15.5,0.0,43.0,0.017799352750809,33.97887323943662,29.0,959.0,33.98352800823558,0,1,1,0,0,Defensive Midfield
ander herrera,Central Midfield,28.0,19/20,man utd,paris sg,25000000,0.0,0.0,0.0,22,1403.0,15.6,42.96375266524521,34.5,5.0,114.0,0.0182572614107883,63.59375,129.0,1598.0,53.37571888030972,0,1,1,0,1,Central Midfield
ander iturraspe,Defensive Midfield,29.0,19/20,bilbao athletic,espanyol,2500000,0.0,0.0,0.0,3,98.0,1.1,2.309879175550818,0.0,0.0,5.0,0.0219780219780219,6.649746192893401,8.0,129.0,23.38262216457896,0,3,3,0,0,Defensive Midfield
manuel locatelli,Defensive Midfield,20.0,19/20,ac milan,sassuolo,12000000,14000000.0,0.0,0.0,29,1847.0,20.5,57.39161336176262,84.0,6.0,166.0,0.0449897750511247,74.3076923076923,92.0,1852.0,54.89740990634331,0,1,3,-2,1,Defensive Midfield
lukas lerager,Central Midfield,25.0,19/20,g. bordeaux,genoa,6000000,6000000.0,0.0,0.0,32,2420.0,26.9,68.92324093816632,53.5,2.0,147.0,0.0298507462686567,64.11538461538461,155.0,1619.0,56.16967717277596,0,3,4,-1,0,Central Midfield
lukas rupp,Attacking Midfield,28.0,19/20,hoffenheim,norwich,3000000,500000.0,0.0,0.0,19,1302.2931034482758,14.467241379310344,37.983420336739954,20.120689655172413,4.913793103448276,87.65517241379311,0.0561628345719431,88.04997732426304,59.53448275862069,963.9137931034484,36.86952524077424,1,3,5,-2,0,Attacking Midfield
valentin rongier,Central Midfield,23.0,19/20,nantes,marseille,15000000,13000000.0,0.0,0.0,36,3226.0,35.8,84.75479744136462,172.5,9.0,304.0,0.0429042904290429,96.65634674922602,165.0,2996.0,82.51836735476964,0,3,1,2,1,Central Midfield
douglas luiz,Central Midfield,20.0,19/20,man city,aston villa,2500000,16800000.0,0.0,0.0,23,1490.0,16.6,45.39800995024876,24.5,0.0,119.0,0.040929203539823,65.05376344086021,74.0,1194.0,41.4361554129486,0,1,3,-2,1,Central Midfield
franck kessie,Central Midfield,21.0,19/20,atalanta,ac milan,33000000,32000000.0,0.0,0.0,34,3018.0,33.5,79.5131485429993,99.0,9.0,263.0,0.0526315789473684,85.30303030303031,104.0,2656.0,67.50214899016558,0,2,1,1,1,Central Midfield
roberto soriano,Attacking Midfield,27.0,19/20,villarreal,bologna,7000000,8000000.0,0.1640350877192982,0.3943,28,1957.0,21.7,57.69367448471928,69.5,6.0,158.0,0.0659754948162111,42.82958199356913,75.0,1192.0,45.41379735516239,0,2,3,-1,1,Attacking Midfield
antonin bobichon,Central Midfield,22.0,19/20,nîmes,angers,5000000,1500000.0,0.0,0.0,30,2153.0,23.9,62.810945273631845,59.5,9.0,135.0,0.0499537465309898,66.7487684729064,64.0,1310.0,46.483317393360345,0,5,4,1,0,Central Midfield
kevin-prince boateng,Attacking Midfield,31.0,19/20,sassuolo,fiorentina,7000000,1500000.0,0.3150219394640447,0.2273,22,1512.030303030303,16.803030303030305,44.46005901229782,25.62121212121212,4.363636363636363,122.27272727272728,0.0507747749809178,125.67832107190682,64.6969696969697,1205.3030303030305,41.72078099863134,1,3,3,0,0,Attacking Midfield
khephren thuram,Central Midfield,17.0,19/20,monaco,nice,500000,0.0,0.0,0.0,12,722.9809523809524,8.037142857142857,21.65245202558636,9.495238095238095,1.6095238095238096,51.63809523809524,0.0905972588565678,2470.6153530524207,31.866666666666667,517.1047619047619,36.33974761947033,1,2,3,-1,1,Central Midfield
andre gomes,Central Midfield,25.0,19/20,barcelona,everton,28000000,25000000.0,0.281379386585275,0.2386,27,1980.0,22.0,56.87633262260129,29.0,2.0,194.0,0.0584144645340751,61.886792452830186,86.0,1946.0,50.24477889306594,0,1,3,-2,0,Central Midfield
teji savanier,Attacking Midfield,26.0,19/20,nîmes,montpellier,12000000,9500000.0,0.0,0.0,32,2864.0,31.8,75.0177683013504,163.0,20.0,305.0,0.0462328767123287,95.35055350553505,191.0,2543.0,85.02026282558423,0,5,3,2,1,Attacking Midfield
filippo costa,Left Midfield,24.0,19/20,spal,napoli,800000,1450000.0,0.0,0.0,23,1526.8805970149251,16.971641791044775,45.860250983886544,28.73134328358209,4.656716417910448,131.01492537313433,0.0564981722662581,1057.7650237786424,64.22388059701493,1155.8955223880596,46.38068662544193,1,5,1,4,0,Central Midfield
pablo fornals,Central Midfield,22.0,19/20,villarreal,west ham,25000000,28000000.0,0.0,0.0,35,2479.0,27.5,73.24093816631131,97.5,5.0,229.0,0.0730743910467412,81.60550458715596,105.0,1607.0,55.13440996676494,0,2,3,-1,1,Central Midfield
denis suarez,Attacking Midfield,24.0,19/20,barcelona,celta vigo,12000000,12900000.0,0.6564052631578947,0.1727,6,90.0,1.0,5.756929637526652,2.5,0.0,7.0,0.054054054054054,3.022508038585209,3.0,86.0,19.102095023544152,0,1,3,-2,1,Attacking Midfield
dennis praet,Central Midfield,24.0,19/20,sampdoria,leicester,24000000,19200000.0,0.0,0.0,34,2890.0,32.1,77.771855010661,84.0,5.0,253.0,0.0416857535501603,107.32342007434946,131.0,2698.0,68.54382343127611,0,3,3,0,1,Central Midfield
diego demme,Defensive Midfield,26.0,19/20,leipzig,napoli,17000000,10250000.0,0.0,0.0,26,2055.0,22.8,56.680881307746986,58.5,2.0,234.0,0.0291970802919708,94.26923076923076,137.0,2413.0,65.0483780820259,0,1,1,0,0,Defensive Midfield
darko lazovic,Left Midfield,28.0,19/20,genoa,hellas verona,3000000,0.0,0.0,0.0,21,1369.52,15.222,41.30312722103768,24.19,4.64,109.5,0.0547970279248918,1057.7650237786424,53.22,1027.26,43.37625509870588,1,4,4,0,0,Central Midfield
kerem demirbay,Central Midfield,25.0,19/20,hoffenheim,leverkusen,32000000,32000000.0,0.0,0.0,26,2017.0,22.4,56.18336886993604,151.5,13.0,263.0,0.0595375722543352,84.2914979757085,113.0,2016.0,67.96142796488859,0,3,1,2,0,Central Midfield
mateo kovacic,Central Midfield,24.0,19/20,real madrid,chelsea,35000000,45000000.0,0.4257460023647899,0.1023,32,1735.0,19.3,59.47050461975836,57.0,2.0,199.0,0.0376692171865803,1761.1068028706609,72.0,2336.0,64.82208957770786,0,1,1,0,1,Central Midfield
dejan kulusevski,Attacking Midfield,18.0,19/20,atalanta,juventus,25000000,39000000.0,0.0,0.0,3,105.0,1.2,2.4342572850035538,0.5,0.0,16.0,0.1095890410958904,2.9073482428115014,4.0,80.0,12.903640243809516,0,2,1,1,0,Attacking Midfield
giovani lo celso,Attacking Midfield,22.0,19/20,paris sg,real betis,50000000,22000000.0,0.0,0.0,33,2408.0,26.8,69.98933901918979,69.0,13.0,303.0,0.0677312775330396,85.35315985130111,94.0,2171.0,63.85095452935662,0,1,3,-2,1,Attacking Midfield
rodri,Defensive Midfield,22.0,19/20,atlético,man city,80000000,70000000.0,0.0,0.0,34,2735.0,30.4,75.65742714996448,40.0,4.0,178.0,0.021845742309407,119.77443609022556,179.0,3173.0,70.77604697216219,0,1,1,0,1,Defensive Midfield
julian brandt,Attacking Midfield,22.0,19/20,leverkusen,dortmund,50000000,25000000.0,0.0,0.0,33,2666.0,29.6,73.4719260838664,174.0,18.0,305.0,0.0573248407643312,114.85477178423236,71.0,2477.0,73.24993432750364,0,1,1,0,1,Attacking Midfield
thorgan hazard,Attacking Midfield,25.0,19/20,mönchengladbach,dortmund,38000000,25500000.0,0.0,0.0,33,2873.0,31.9,76.33262260127933,145.0,21.0,297.0,0.068169014084507,69.26315789473685,112.0,1653.0,69.0010972833148,0,3,1,2,1,Attacking Midfield
aurelien tchouameni,Defensive Midfield,18.0,19/20,g. bordeaux,monaco,14000000,18000000.0,0.0,0.0,10,704.0,7.8,18.976545842217487,6.5,0.0,30.0,0.0373333333333333,14.84375,56.0,468.0,29.50322390100136,0,3,2,1,1,Defensive Midfield
julius kade,Central Midfield,20.0,19/20,hertha bsc,union berlin,400000,0.0,0.0,0.0,14,834.031914893617,9.26276595744681,25.55781124771281,13.611702127659576,3.117021276595745,61.212765957446805,0.0810727186966693,350.01111018277595,33.819148936170215,538.9574468085107,27.947916199790505,1,3,5,-2,0,Central Midfield
stefan ilsanker,Defensive Midfield,29.0,19/20,leipzig,frankfurt,3000000,500000.0,0.0,0.0,19,933.0,10.4,32.92466240227434,8.0,0.0,41.0,0.0139130434782608,35.63157894736842,53.0,673.0,34.14353894795263,0,1,3,-2,0,Defensive Midfield
stefano sturaro,Central Midfield,25.0,19/20,juventus,genoa,10000000,16500000.0,0.681527220112136,0.4132,5,213.0,2.4,6.307746979388771,8.0,1.0,12.0,0.1415094339622641,8.75968992248062,10.0,98.0,10.306338601003183,0,1,4,-3,0,Central Midfield
sung-yueng ki,Defensive Midfield,30.0,19/20,newcastle,rcd mallorca,4500000,0.0,0.0,0.0,22,1521.1692307692308,16.90153846153846,44.58258159750697,23.91538461538461,3.830769230769231,116.81538461538462,0.0531526931336848,987.0565890300466,67.8,1214.0153846153846,45.68108586181248,1,3,4,-1,1,Defensive Midfield
jordan ferri,Central Midfield,26.0,19/20,lyon,montpellier,4000000,2000000.0,0.0,0.0,28,1990.0,22.1,58.19118692253022,58.0,3.0,241.0,0.0540925266903914,74.09266409266411,104.0,1855.0,56.47865918036047,0,1,3,-2,0,Central Midfield
tanguy ndombele,Central Midfield,21.0,19/20,lyon,tottenham,65000000,62000000.0,0.0,0.0,34,2690.0,29.9,75.03553660270079,108.0,8.0,347.0,0.0469092503288031,467.7715458926901,125.0,3353.0,81.19793299713476,0,1,2,-1,0,Central Midfield
mattia valoti,Central Midfield,24.0,19/20,hellas verona,spal,1000000,3000000.0,0.3218954627949183,0.4435,24,1222.0,13.6,42.85714285714286,25.0,2.0,90.0,0.056768558951965,31.666666666666668,75.0,774.0,35.96338968656954,0,4,5,-1,0,Central Midfield
jonathan schmid,Right Midfield,29.0,19/20,augsburg,freiburg,5000000,4000000.0,0.0,0.0,19,1302.2931034482758,14.467241379310344,37.983420336739954,20.120689655172413,4.913793103448276,87.65517241379311,0.0561628345719431,108.8159722222222,59.53448275862069,963.9137931034484,36.97884395440966,1,3,3,0,1,Central Midfield
sofyan amrabat,Defensive Midfield,22.0,19/20,hellas verona,fiorentina,10000000,19500000.0,0.0,0.0,14,854.1184210526316,9.488157894736842,25.838149478173047,14.11842105263158,1.973684210526316,66.48684210526316,0.0866648863606358,297.6148329702252,35.13157894736842,628.7105263157895,27.579201267246336,1,4,3,1,1,Defensive Midfield
stanislav lobotka,Defensive Midfield,23.0,19/20,celta vigo,napoli,20000000,24000000.0,0.0,0.0,31,2489.0,27.7,68.72778962331202,47.0,1.0,164.0,0.0306633291614518,151.2258064516129,71.0,2310.0,54.009141634706296,0,3,1,2,1,Defensive Midfield
ruben pardo,Central Midfield,25.0,19/20,real sociedad,g. bordeaux,3000000,0.0,0.0,0.0,24,1368.0,15.2,44.84719260838664,72.0,3.0,119.0,0.0211907164480322,47.01754385964912,46.0,1299.0,45.859472639724494,0,3,3,0,0,Central Midfield
habib maiga,Defensive Midfield,22.0,19/20,saint-étienne,fc mtz,1000000,1000000.0,0.0,0.0,12,722.9809523809524,8.037142857142857,21.65245202558636,9.495238095238095,1.6095238095238096,51.63809523809524,0.0905972588565678,2137.0144066470684,31.866666666666667,517.1047619047619,34.58356755163369,1,3,5,-2,0,Defensive Midfield
nemanja radoja,Defensive Midfield,26.0,19/20,celta vigo,levante,3000000,0.0,0.0,0.0,23,1480.4925373134329,16.452238805970147,45.21422737060964,18.574626865671643,3.611940298507463,99.98507462686568,0.0792236092072504,987.0565890300466,62.492537313432834,948.731343283582,39.13103994367391,1,3,4,-1,0,Defensive Midfield
mehdi abeid,Central Midfield,25.0,19/20,dijon,nantes,1750000,0.0,0.0,0.0,26,2023.0,22.5,56.30774697938878,42.5,3.0,140.0,0.0523598820058997,63.07958477508651,113.0,1773.0,50.24702052316816,0,5,3,2,1,Central Midfield
joelinton,Central Midfield,21.0,19/20,hoffenheim,newcastle,35000000,43500000.0,0.0,0.0,28,2130.0,23.7,60.181236673774,87.5,12.0,125.0,0.1365807067812798,51.265822784810126,85.0,1055.0,38.37582196855857,0,3,3,0,1,Central Midfield
ryad boudebouz,Attacking Midfield,28.0,19/20,real betis,saint-étienne,6000000,3500000.0,0.0,0.0,20,1256.0,14.0,38.59275053304905,56.5,3.0,114.0,0.068259385665529,34.9671052631579,44.0,961.0,36.72454456917282,0,3,3,0,0,Attacking Midfield
miguel veloso,Defensive Midfield,32.0,19/20,genoa,hellas verona,1000000,0.0,0.0,0.0,21,1257.0,14.0,39.78322672352524,52.0,1.0,88.0,0.0256081946222791,31.43859649122807,56.0,875.0,39.80691033933952,0,4,4,0,0,Defensive Midfield
jean-philippe gbamin,Defensive Midfield,22.0,19/20,mainz,everton,28000000,25000000.0,0.0,0.0,31,2672.0,29.7,71.21535181236675,53.0,3.0,202.0,0.057347670250896,144.53333333333333,120.0,2101.0,56.82366407659913,0,3,3,0,1,Defensive Midfield
jeff reine-adelaide,Attacking Midfield,20.0,19/20,angers,lyon,11000000,25000000.0,0.0,0.0,35,2556.0,28.4,74.36034115138594,84.0,6.0,271.0,0.0993333333333333,224.8192771084337,79.0,1721.0,53.2477086888217,0,4,1,3,0,Attacking Midfield
jacopo sala,Central Midfield,27.0,19/20,sampdoria,spal,1600000,0.0,0.0,0.0,21,1369.52,15.222,41.30312722103768,24.19,4.64,109.5,0.0547970279248918,350.01111018277595,53.22,1027.26,39.65041640015448,1,3,5,-2,0,Central Midfield
jakub jankto,Left Midfield,22.0,19/20,udinese,sampdoria,12000000,14500000.0,0.0575473684210526,0.3107,25,963.0,10.7,40.4406538734897,18.0,0.0,84.0,0.0198170731707317,27.32899022801303,34.0,759.0,35.355165823508855,0,3,3,0,1,Central Midfield
james mccarthy,Central Midfield,28.0,19/20,everton,crystal palace,5000000,3300000.0,0.0,0.0,22,1521.1692307692308,16.90153846153846,44.58258159750697,23.91538461538461,3.830769230769231,116.81538461538462,0.0531526931336848,350.01111018277595,67.8,1214.0153846153846,42.32747855250459,1,3,3,0,0,Central Midfield
michael cuisance,Central Midfield,19.0,19/20,mönchengladbach,bayern munich,5000000,8000000.0,0.0,0.0,14,834.031914893617,9.26276595744681,25.55781124771281,13.611702127659576,3.117021276595745,61.212765957446805,0.0810727186966693,350.01111018277595,33.819148936170215,538.9574468085107,27.947916199790505,1,3,1,2,0,Central Midfield
bruno jordao,Defensive Midfield,19.0,19/20,lazio,wolves,1000000,8900000.0,0.0,0.0,3,88.0,1.0,2.185501066098081,1.5,0.0,4.0,0.1052631578947368,4.487179487179487,5.0,62.0,12.778486344536333,0,2,4,-2,0,Defensive Midfield
bryan cristante,Defensive Midfield,23.0,19/20,atalanta,roma,25000000,30600000.0,0.0,0.0682,35,2425.0,26.9,72.49466950959489,63.5,7.0,221.0,0.0380368098159509,69.93197278911565,129.0,2009.0,62.07429648294746,0,2,1,1,1,Defensive Midfield
ibrahima diallo,Defensive Midfield,19.0,19/20,monaco,brest,2500000,2000000.0,0.0,0.0,12,722.9809523809524,8.037142857142857,21.65245202558636,9.495238095238095,1.6095238095238096,51.63809523809524,0.0905972588565678,1108.728687978688,31.866666666666667,517.1047619047619,29.170348846395918,1,2,4,-2,0,Defensive Midfield
idrissa gueye,Defensive Midfield,29.0,19/20,everton,paris sg,25000000,30000000.0,0.0,0.0,22,1521.1692307692308,16.90153846153846,44.58258159750697,23.91538461538461,3.830769230769231,116.81538461538462,0.0531526931336848,987.0565890300466,67.8,1214.0153846153846,45.68108586181248,1,3,1,2,1,Defensive Midfield
sebastian rode,Central Midfield,27.0,19/20,dortmund,frankfurt,3000000,4000000.0,0.0,0.0,12,923.0,10.3,24.46695095948828,33.5,0.0,68.0,0.0298953662182361,39.86301369863014,67.0,852.0,37.54446588741638,0,1,3,-2,1,Central Midfield
christian eriksen,Attacking Midfield,26.0,19/20,tottenham,inter,90000000,27000000.0,0.0,0.0,35,2774.0,30.8,77.34541577825162,144.5,20.0,290.0,0.0390455531453362,241.3223140495868,82.0,2788.0,77.12503998286296,0,2,1,1,1,Attacking Midfield
erick pulgar,Defensive Midfield,24.0,19/20,bologna,fiorentina,10000000,12300000.0,0.0,0.0,28,2357.0,26.2,63.290689410092405,116.0,8.0,167.0,0.0284810126582278,90.03816793893131,150.0,2340.0,67.47652412800248,0,3,3,0,1,Defensive Midfield
edimilson fernandes,Defensive Midfield,22.0,19/20,west ham,mainz,8000000,7500000.0,0.0,0.0,29,1970.0,21.9,59.13290689410093,55.0,2.0,135.0,0.0620503597122302,71.4354066985646,93.0,1442.0,45.47953375025651,0,3,3,0,0,Defensive Midfield
lucas tousart,Central Midfield,21.0,19/20,lyon,hertha bsc,20000000,25000000.0,0.0,0.0,30,1727.0,19.2,56.96517412935323,28.0,0.0,103.0,0.0272502064409578,65.11627906976744,130.0,1664.0,49.96787966574889,0,1,3,-2,0,Central Midfield
alessandro murgia,Central Midfield,21.0,19/20,lazio,spal,5000000,4000000.0,0.2288,0.3097,16,1081.0,12.0,31.34328358208956,33.5,3.0,53.0,0.0496,29.84962406015037,55.0,776.0,33.91020563958048,0,2,5,-3,0,Central Midfield
paul lasne,Central Midfield,29.0,19/20,montpellier,brest,2500000,0.0,0.0,0.0,35,1789.0,19.9,63.78820184790335,50.0,2.0,131.0,0.0436213991769547,52.5938566552901,97.0,1469.0,47.56926307714922,0,3,4,-1,0,Central Midfield
yassine benzia,Attacking Midfield,23.0,19/20,lille,dijon,1000000,1500000.0,0.0,0.0,17,1162.6883116883116,12.916883116883117,33.6741616592363,16.09090909090909,3.324675324675325,88.85714285714286,0.0731277284501161,866.9175788582843,51.18181818181818,911.6103896103896,37.17042355064879,1,2,5,-3,0,Attacking Midfield
youri tielemans,Central Midfield,21.0,19/20,monaco,leicester,38000000,45000000.0,0.0,0.0,33,2766.0,30.7,74.8400852878465,78.5,13.0,292.0,0.0396542958820538,86.99658703071671,118.0,2455.0,70.9119111121507,0,2,3,-1,1,Central Midfield
luca cigarini,Defensive Midfield,34.0,20/21,cagliari,crotone,800000,0.0,0.0,0.0,22,1598.0,17.8,45.70007107320541,48.5,4.0,161.0,0.0193548387096774,297.6148329702252,85.0,1798.0,55.14446882055075,0,4,5,-1,0,Defensive Midfield
lucas da cunha,Central Midfield,19.0,20/21,rennes jugend,nice,1800000,1000000.0,0.0,0.0,2,72.0,0.8,0.7462686567164181,2.0,0.0,3.0,0.0967741935483871,2470.6153530524207,1.0,39.0,26.270653746777363,0,2,3,-1,0,Central Midfield
yassine benrahou,Attacking Midfield,20.0,20/21,g. bordeaux,nîmes,2700000,1500000.0,0.0,0.0,15,930.0,10.3,28.03837953091685,28.0,7.0,59.0,0.1595197255574614,35.05952380952381,22.0,523.0,17.955593488119746,0,3,5,-2,0,Attacking Midfield
pierre-emile hjbjerg,Defensive Midfield,24.0,20/21,southampton,tottenham,20000000,16600000.0,0.0,0.0,26,1825.13698630137,20.27945205479452,53.545871425650624,50.65753424657535,4.780821917808219,136.986301369863,0.0588751266348516,297.6148329702252,82.28767123287672,1443.890410958904,47.04620386992064,1,4,2,2,1,Defensive Midfield
sami khedira,Central Midfield,32.0,20/21,juventus,hertha bsc,2000000,0.0,0.0,0.0,12,681.0,7.6,21.1087420042644,8.5,1.0,29.0,0.0364963503649635,21.04,29.0,484.0,27.901707513999167,0,1,3,-2,0,Central Midfield
james rodriguez,Attacking Midfield,28.0,20/21,real madrid,everton,32000000,0.0,0.6483645989974938,0.1136,8,419.0,4.7,12.739872068230278,14.5,2.0,44.0,0.0316091954022988,19.24778761061947,23.0,408.0,29.067873211602127,0,1,3,-2,0,Attacking Midfield
miralem pjanic,Central Midfield,30.0,20/21,juventus,barcelona,45000000,60000000.0,0.0,0.0,30,2277.0,25.3,64.55223880597015,60.5,9.0,213.0,0.0176710466696873,467.7715458926901,107.0,3097.0,71.61651957938071,0,1,1,0,0,Central Midfield
bryan dabo,Central Midfield,27.0,20/21,fiorentina,benevento,2000000,500000.0,0.1216947368421052,0.3864,16,1122.0,12.5,31.96517412935324,13.5,5.0,85.0,0.0463768115942029,32.6829268292683,40.0,911.0,35.28289555155275,0,3,5,-2,0,Central Midfield
ibrahima diallo,Defensive Midfield,20.0,20/21,brest,southampton,15000000,12000000.0,0.0,0.0,19,1561.0,17.3,41.50675195451316,11.5,1.0,93.0,0.0453629032258064,113.52459016393442,70.0,1367.0,40.03914273236705,0,4,4,0,1,Defensive Midfield
morgan sanson,Central Midfield,24.0,20/21,marseille,aston villa,20000000,15800000.0,0.0,0.0,27,2173.0,24.1,59.48827292110875,33.5,9.0,185.0,0.1009771986970684,1761.1068028706609,122.0,1396.0,56.02019451229422,0,1,3,-2,0,Central Midfield
morgan schneiderlin,Defensive Midfield,29.0,20/21,everton,nice,9500000,2230000.0,0.0,0.0,15,1001.0,11.1,29.033404406538736,4.0,0.0,66.0,0.0160583941605839,54.06976744186046,65.0,927.0,37.74981724716261,0,3,3,0,0,Defensive Midfield
ivan rakitic,Central Midfield,32.0,20/21,barcelona,sevilla fc,20000000,3500000.0,0.0,0.0,31,1589.0,17.7,56.28997867803839,20.0,4.0,141.0,0.0182260024301336,467.7715458926901,61.0,2254.0,54.21087315964691,0,1,2,-1,1,Central Midfield
seko fofana,Central Midfield,25.0,20/21,udinese,lens,9500000,8500000.0,0.0,0.0,32,2249.0,25.0,66.56005685856432,53.5,10.0,173.0,0.0531996915959907,350.01111018277595,54.0,1636.0,50.94602853497004,0,3,5,-2,1,Central Midfield
mijat gacinovic,Attacking Midfield,25.0,20/21,frankfurt,hoffenheim,7000000,3000000.0,0.0,0.0,23,1048.0,11.6,39.17910447761194,15.0,1.0,58.0,0.0831683168316831,88.04997732426304,60.0,502.0,27.401632541637102,0,3,3,0,0,Attacking Midfield
milan badelj,Defensive Midfield,30.0,20/21,lazio,genoa,2000000,1950000.0,0.0760526315789473,0.3381,22,1585.0,17.6,45.45131485429994,20.5,1.0,123.0,0.0314685314685314,1057.7650237786424,95.0,1475.0,51.65508015819999,0,2,4,-2,1,Defensive Midfield
jean-victor makengo,Central Midfield,21.0,20/21,nice,udinese,3600000,3500000.0,0.0,0.3334,19,988.0,11.0,33.67093105899077,11.0,2.0,100.0,0.0738738738738738,28.05447470817121,24.0,678.0,28.79320419452531,0,3,3,0,0,Central Midfield
jeff hendrick,Central Midfield,28.0,20/21,burnley,newcastle,9000000,0.0,0.0,0.0,24,1931.0,21.5,52.68301350390903,15.5,4.0,64.0,0.085,1191.4592274678112,59.0,836.0,36.448641599507226,0,4,3,1,0,Central Midfield
simone muratore,Central Midfield,22.0,20/21,juventus,atalanta,500000,7000000.0,0.0,0.0,4,165.0,1.8,4.371002132196163,4.0,0.0,13.0,0.0324675324675324,467.7715458926901,6.0,221.0,25.64468235959081,0,1,2,-1,0,Central Midfield
simone verdi,Attacking Midfield,27.0,20/21,napoli,torino,13000000,22000000.0,0.35446117467582,0.2614,33,2073.0,23.0,65.2629708599858,53.5,8.0,148.0,0.0683012259194395,935.5405405405404,40.0,1147.0,45.86752004255394,0,1,3,-2,0,Attacking Midfield
maxime gonalons,Defensive Midfield,30.0,20/21,roma,granada,2800000,4000000.0,0.5436309029454369,0.3658,19,1506.0,16.7,40.76048329779673,8.5,0.0,68.0,0.031578947368421,78.77049180327869,109.0,958.0,40.27240627218311,0,1,4,-3,0,Defensive Midfield
dale stephens,Central Midfield,31.0,20/21,brighton,burnley,4800000,1100000.0,0.0,0.0,33,2530.0,28.1,71.60625444207535,21.5,1.0,169.0,0.0162519045200609,350.01111018277595,162.0,2639.0,65.24061959409082,0,3,4,-1,0,Central Midfield
rolando mandragora,Defensive Midfield,22.0,20/21,udinese,juventus,12000000,15000000.0,0.0,0.0,26,2050.0,22.8,56.680881307746986,36.0,2.0,105.0,0.0331179321486268,2137.0144066470684,103.0,1430.0,57.77304318338759,0,3,1,2,0,Defensive Midfield
henrikh mkhitaryan,Central Midfield,30.0,20/21,arsenal,roma,20000000,0.0,0.376472867099255,0.2131,22,1530.0,17.0,44.70504619758351,31.5,14.0,152.0,0.0631929046563192,1266.0352182539682,70.0,1043.0,51.23675256450563,0,1,1,0,1,Central Midfield
borja valero,Central Midfield,34.0,20/21,inter,fiorentina,1200000,0.0,0.0,0.0,19,931.0,10.3,32.800284292821615,11.0,2.0,99.0,0.0273752012882447,46.0,38.0,816.0,36.41700793230464,0,1,3,-2,0,Central Midfield
sofiane boufal,Attacking Midfield,25.0,20/21,southampton,angers,8000000,0.0,0.3902304798139929,0.1932,20,764.0,8.5,31.751954513148544,16.0,2.0,89.0,0.1471774193548387,19.404761904761905,37.0,422.0,19.150276425961884,0,4,4,0,1,Attacking Midfield
